Date,User,Tweet
2022-01-05 22:06:22+00:00,JoeToplyn,"She's okay, but reigning “Jeopardy” champion Amy Schneider was robbed last weekend in Oakland, California. Police say the robber will be charged with ""High Crimes,"" ""Misdemeanors,"" and ""Potpourri."""
2022-01-05 22:05:49+00:00,JoeToplyn,"She's okay, but reigning “Jeopardy” champion Amy Schneider was robbed last weekend in Oakland, California. The robber had robbed her before but he can't be prosecuted because, you know, Double Jeopardy."
2022-01-04 22:31:52+00:00,JoeToplyn,"According to the Biden administration, free Covid test kits will be made available to anyone who wants one starting later this month. The bad news is, the test kits are being provided by Elizabeth Holmes."
2022-01-03 22:37:56+00:00,JoeToplyn,"Today Starbucks said its U.S. workers have to be fully vaccinated by February 9 or get a Covid test every week. As an incentive, Starbucks unveiled its own new vaccine, the Peppermint Moderna Fauci-ccino."
2022-01-01 22:37:09+00:00,JoeToplyn,"According to tracking service FlightAware, on New Year's Day more than 2,400 U.S. flights were canceled. The good news is, because of face masks, that means more than 2,400 fights were canceled."
2021-12-31 22:24:34+00:00,JoeToplyn,Tonight is the big New Year's Eve celebration in Times Square and NYC health officials are taking special precautions. They're advising everybody in Times Square to wear a C95 mask. It filters out 95% of airborne confetti.
2021-12-30 22:43:53+00:00,JoeToplyn,"Tesla is recalling almost half a million cars in the U.S. because of technical problems that could increase the risk of an accident. Technical problems that could increase the risk of an accident, or as Tesla calls them, ""advanced features."""
2021-12-29 13:23:10+00:00,JoeToplyn,"McDonald's in China is testing exercise bikes that customers can pedal while they eat, to generate electricity. Makes sense. After scarfing down a couple of Big Macs and fries you're going to need a fully-charged phone to call an ambulance."
2021-12-28 22:35:27+00:00,JoeToplyn,"McDonald's in China is testing exercise bikes that customers can ride while they eat, to stay healthier. Experts say the idea of staying healthy while eating at McDonald's is perfect for customers who are McDelusional."
2021-12-27 22:37:28+00:00,JoeToplyn,"Today workers in Richmond, Virginia, found what appeared to be a time capsule that had been placed in the pedestal of a statue in 1887. Said President Biden, ""I was wondering where I put that."""
2021-12-26 19:24:26+00:00,JoeToplyn,"Yesterday was the launch of the $10 billion Webb Space Telescope. Astronomers say it's so powerful that it'll be able to scan the universe and find someone who actually went to see Steven Spielberg's ""West Side Story."""
2021-12-24 14:37:05+00:00,JoeToplyn,"Yesterday Tesla agreed to stop letting drivers use its dashboard screens to play video games while their cars are moving. Available games included Call of Duty, The Legend of Zelda, and Grand Theft Distracted Driving Rear-end Collision Fiery Explosion Auto."
2021-12-24 00:16:02+00:00,JoeToplyn,A professor at a Japanese university has developed a TV with a screen that the viewer can lick and taste. It's perfect for people who want to Netflix and chill and squeegee.
2021-12-22 19:11:10+00:00,JoeToplyn,On Monday a 6.2 magnitude earthquake struck offshore in Northern California. The shaking was so hard that in San Francisco stores some items fell out of looters' hands and back onto the shelves.
2021-12-21 15:56:52+00:00,JoeToplyn,"Here are the latest guidelines from Dr. Anthony Fauci on how to celebrate Christmas safely: Get vaccinated, wear a mask, and before Santa comes down the chimney, give him a rapid Covid test."
2021-12-20 19:30:53+00:00,JoeToplyn,"This week NBC is airing the original ""How the Grinch Stole Christmas."" As opposed to the new ""How the Grinch Stole Christmas,"" which is the Democrats' new documentary about Senator Joe Manchin."
2021-12-18 19:13:15+00:00,JoeToplyn,"Now in theaters, the movie ""Spider-Man: No Way Home."" It's about how Spider-Man can't get on a Jet Blue flight back from the multiverse because of a positive Covid nasal swab test by Doctor Octopus."
2021-12-17 00:16:53+00:00,JoeToplyn,"It looks like Senate Democrats may not pass that $2 trillion spending package by the end of the year after all. To give them more time, President Biden issued an executive order. So welcome to the calendar...December 32."
2021-12-15 22:21:44+00:00,JoeToplyn,"O.J. Simpson is a free man now, and he's trying to show everybody he's a good guy. Like, he's always reminding people that a loose-fitting face mask can spread the coronavirus: ""If the mask doesn't fit, you must transmit."""
2021-12-15 01:44:42+00:00,JoeToplyn,O.J. Simpson was released from parole so he's a free man now. And here's more good news for O.J.: He has natural immunity from Covid because the coronavirus is afraid of him.
2021-12-13 22:11:27+00:00,JoeToplyn,"Congratulations to Kim Kardashian, who just passed California’s First-Year Law Students’ Examination. You can tell she didn't have a cheat sheet on her because during the exam she posted a nude selfie."
2021-12-11 19:33:40+00:00,JoeToplyn,"Italy’s La Scala has postponed its ballet season premiere because of a coronavirus outbreak among its staff. Theater officials say they haven't been so disappointed since they had to cancel their ballet ""Swan Lake"" because of bird flu."
2021-12-10 22:58:22+00:00,JoeToplyn,Actor Jussie Smollett was found guilty on five of the six charges against him. But he's still getting into the Christmas spirit. Apparently he just filed a police report that Bob Cratchit threw figgy pudding on him and Tiny Tim beat him with his crutch.
2021-12-09 22:34:33+00:00,JoeToplyn,Forty-three camels have been disqualified from a popular camel beauty contest in Saudi Arabia for getting Botox injections and other cosmetic enhancements. The news about the camel beauty contest was announced by Saudi Arabia's Minister of Stereotypes.
2021-12-08 13:20:31+00:00,JoeToplyn,"John Zaccario was just appointed the new president of Game Show Network. Now he has to decide whether to risk it all and try for Chairman of the Board and a Grand Prize package worth over $32,000."
2021-12-07 22:48:18+00:00,JoeToplyn,"Today actor Jussie Smollett took the stand again at his trial. The stakes are high. He's currently facing six felony counts of disorderly conduct and mandatory registration on Santa's ""Naughty"" list."
2021-12-07 13:06:32+00:00,JoeToplyn,"Thanks, Brian. Congrats on your show!"
2021-12-06 14:57:46+00:00,JoeToplyn,"Over the weekend, CNN fired its anchor Chris Cuomo after he was accused of sexual misconduct. Insiders described Chris Cuomo's situation at CNN as ""touch and go."""
2021-12-05 13:45:40+00:00,JoeToplyn,"Yesterday CNN fired its anchor Chris Cuomo for giving help to his brother, former NY Governor Andrew Cuomo. Chris Cuomo defended himself by pointing out that it's the holiday season and he was his brother's Secret Santa."
2021-12-04 00:12:27+00:00,JoeToplyn,"President Biden participated in the traditional lighting of the National Christmas Tree last night in Washington. Actually, he had to wait till this morning to do it because the environmentally-friendly tree lights are solar-powered."
2021-12-02 16:22:19+00:00,JoeToplyn,NY Governor Kathy Hochul announced an emergency Covid-19 order that says any hospital with less than 10% capacity may have to limit elective surgeries. Apparently the order doesn't apply to CNN performing elective surgery to remove Chris Cuomo.
2021-12-02 00:21:16+00:00,JoeToplyn,"Today the CDC said that the first case of the new coronavirus variant called Omicron has been identified in the U.S, in California. But they predicted that the variant won't stay in California for very long because of, you know, the high taxes."
2021-11-30 22:39:50+00:00,JoeToplyn,"In Germany over the weekend, burglars broke through the wall of a toy store and stole dozens of Lego sets. Luckily they left behind the 12,000-piece Lego Ultimate Collector Series Wall Hole Repair Set."
2021-11-30 02:06:28+00:00,JoeToplyn,"Today dictionary publisher Merriam-Webster announced that its word of the year for 2021 is ""vaccine."" Company officials say they didn't want to go with vaccine, but President Biden ordered them to."
2021-11-28 03:25:03+00:00,JoeToplyn,"This week over 300 FedEx packages were found in a forest in Alabama. It actually turned out to be okay, though, because all the packages had been sent by Meth Lab Supplies, Incorporated."
2021-11-26 21:30:13+00:00,JoeToplyn,"It's the day after Thanksgiving, one of the biggest shopping days of the year, and the crowds are huge. Over 600 people are in line waiting to get into some stores in California...and those are just the shoplifters."
2021-11-26 00:48:35+00:00,JoeToplyn,"It’s Thanksgiving Day 2021 and the holiday traffic has been terrible. For example, in Kentucky, all movement in a diner’s colon came to a dead stop for six hours due to a jackknifed chunk of pecan pie."
2021-11-25 01:34:46+00:00,JoeToplyn,"Yesterday NASA launched its first mission to deflect an asteroid by intentionally crashing a spacecraft into it at 15,000 mph. To make sure the spacecraft is going that fast when it crashes, NASA says it'll be controlled by Tiger Woods."
2021-11-23 22:58:56+00:00,JoeToplyn,"""The Old Farmer's Almanac"" is predicting we'll have ""one of the longest and coldest"" winters in years. In fact, they say it'll be so cold, space travelers are paying Blue Origin $30 million to stand under the rocket."
2021-11-23 01:33:48+00:00,JoeToplyn,An investigative report released today found “overwhelming evidence” that former Governor Andrew Cuomo sexually harassed women. The report also requires Cuomo this Thanksgiving to stay at least 100 yards away from any turkey breasts.
2021-11-20 21:17:05+00:00,JoeToplyn,"Today is President Biden's birthday, and the Republicans are outraged. Here's a President who's so concerned about global warming, and his cake has 79 candles!"
2021-11-18 23:04:56+00:00,JoeToplyn,"A report out today says that the average cost of a Thanksgiving Day feast is expected to go up 14% over last year. In fact, turkeys are so expensive that people are buying property damage insurance for the wishbone."
